lead1,lead2,lead3
-13,-24,-66
1,-9,-61
11,7,-46
18,12,-24
17,8,-20
9,-11,-4
-16,-33,-19
-21,-37,-40
-34,-54,-60
-40,-61,-71
-20,-51,-56
8,-39,-56
24,-16,-21
19,-11,1
10,0,12
-1,4,18
-33,-16,14
-48,-36,9
-40,-39,21
-20,-39,30
2,-43,-9
17,-27,-26
53,3,-21
56,17,-7
47,18,16
36,11,22
17,2,28
-21,-11,30
-46,-25,14
-44,-44,-9
-24,-42,-31
-9,-44,-40
-11,-33,-43
3,-12,-42
23,23,-31
13,20,-15
5,25,-8
-10,25,-10
-45,4,4
-64,-24,-6
-48,-28,-23
-27,-15,-46
-17,-9,-72
-16,3,-72
24,12,-28
40,-3,-10
21,1,-3
6,9,-7
-14,-1,-12
-44,-32,-41
-42,-52,-40
-18,-32,-60
11,-5,-65
11,-8,-51
-7,0,-34
-9,-8,-13
-21,-24,-7
-25,-48,-8
-35,-56,-8
-61,-72,-12
-78,-92,-20
-72,-106,-48
-32,-64,-57
-3,-24,-52
32,8,-42
38,9,-25
13,-9,-5
-4,-15,9
-34,-17,15
-57,-16,17
-66,-22,1
-57,-31,-5
-36,-11,-7
-26,-1,-43
-15,11,-42
21,24,-19
37,32,6
27,45,7
17,60,-2
-23,22,3
-29,-17,-6
-19,-45,-28
3,-39,-44
-6,-20,-46
-21,24,-59
-3,47,-65
15,52,-59
24,58,-43
28,55,-37
12,28,-36
-16,-5,-11
-24,-37,-10
-32,-53,-20
-46,-51,-33
-44,-50,-40
-28,-23,-42
-2,15,-25
11,39,-12
29,54,3
27,51,27
-4,26,53
-34,4,47
-48,8,33
-41,16,31
-21,63,42
13,96,43
15,130,69
-18,141,91
-45,131,93
-73,89,84
-92,41,82
-118,9,91
-143,-31,90
-167,-64,81
-186,-80,72
-185,-96,62
-167,-87,35
-81,-87,15
-36,-115,-26
-7,-145,-38
-18,-188,-55
-31,-222,-78
-32,-224,-83
-4,-211,-85
16,-190,-87
31,-171,-93
55,-142,-100
82,-88,-95
101,-72,-171
111,-58,-94
122,-24,-61
81,0,-5
53,3,18
36,25,22
36,53,10
38,71,-9
67,70,-22
85,80,-36
77,96,-24
70,94,5
63,72,12
59,59,14
17,20,1
-16,-1,-24
-22,-1,-36
4,-4,-26
7,-8,-24
11,3,-12
25,17,-18
36,36,-8
42,57,16
37,71,20
25,54,34
-3,-8,34
-12,-42,39
-28,-50,24
-14,-37,-7
19,1,-17
42,25,1
36,31,12
19,20,5
-8,-2,-13
-32,-47,-11
-48,-56,10
-44,-56,1
-50,-52,-2
-47,-29,-8
-10,-1,-26
15,34,-19
36,47,-10
24,19,7
5,-2,17
-14,-13,11
-38,-38,1
-42,-58,-6
-27,-57,-33
-14,-31,-44
-1,-14,-34
12,7,-17
6,23,-4
-2,22,9
8,17,6
8,-1,-1
-9,-12,5
-32,-38,2
-50,-43,-23
-53,-47,-60
-41,-38,-60
-18,-20,-41
-9,5,-32
17,15,-35
13,7,-16
-5,10,9
-17,-1,20
-33,-33,24
-45,-58,21
-40,-75,7
-29,-77,-10
-35,-50,-25
-26,-33,-37
-14,-24,-33
-1,-15,-4
14,-8,2
25,6,21
-8,-3,33
-34,-21,49
-57,-29,44
-57,-51,22
-39,-51,-4
-19,-249,-24
3,-91,-48
-6,-13,-34
-13,-8,-13
-27,-23,5
-37,-38,24
-53,-39,24
-67,-25,-6
-57,-9,-26
-44,-13,-45
-7,9,-46
33,29,-47
29,22,-40
8,7,-30
-2,-4,-31
-31,-24,-19
-58,-42,-2
-59,-45,10
-57,-55,-11
-54,-59,-19
-40,-49,-32
-20,-22,-45
-18,6,-51
-21,19,-43
-19,37,-18
-22,7,10
-27,0,16
-30,-12,14
-32,-53,8
-33,-73,-5
-34,-69,-2
-29,-67,-13
-14,-29,-22
-4,0,-16
0,-4,-26
23,11,-7
39,21,14
34,12,15
28,-7,8
22,-28,-6
5,-45,-13
-1,-49,-24
-9,-39,-48
4,6,-42
36,43,-40
61,51,-44
62,42,-33
53,15,-16
35,7,10
5,-21,13
-15,-48,0
-22,-61,-7
-26,-52,-14
2,-23,-19
24,-5,-20
40,12,-30
43,3,-21
30,-4,-6
3,-18,2
-14,-35,-11
-24,-30,-15
-36,-37,-30
-35,-43,-43
-13,-12,-44
22,19,-48
43,21,-40
34,5,-15
23,1,-3
15,-1,5
-17,-33,16
-38,-65,13
-63,-57,-1
-58,-48,-18
-38,-28,-26
1,9,-44
29,35,-58
29,31,-36
26,40,-15
30,28,17
-3,0,33
-32,-13,31
-44,-26,11
-60,-32,-14
-55,-28,-25
-28,-22,-25
1,-17,-20
22,6,-26
23,21,-18
31,33,-9
24,28,5
4,-2,19
-13,-16,9
-38,-22,-3
-44,-17,-24
-22,-16,-32
-4,-2,-36
11,20,-40
15,30,-45
2,39,-42
4,31,-21
85,-20,-9
12,-56,3
-32,-73,-3
-59,-84,-9
-61,-82,-7
-52,-67,-19
-27,-22,-33
14,9,-37
39,16,-7
44,28,18
37,26,29
-5,-6,37
-28,-41,27
-21,-45,-3
-10,-52,-19
-13,-56,-25
-11,-25,-31
-14,17,-29
-2,33,-16
0,41,10
7,28,24
17,-2,10
-1,-39,-7
-29,-55,-12
-47,-63,-12
-44,-55,-5
-37,-26,-19
-19,-7,-32
-9,2,-29
-1,-3,-23
4,3,-4
-1,-6,16
12,-1,30
15,4,31
3,-10,28
-16,-14,21
-24,-11,9
-12,-27,-11
9,-33,-19
39,-28,-21
39,-6,-30
29,7,-47
19,5,-43
114,-22,-18
41,-35,2
-1,-35,15
-20,-34,3
-16,-29,-10
14,-14,-24
24,5,-41
12,28,-51
10,29,-47
19,28,-5
23,9,19
5,0,21
-20,-24,34
-38,-61,20
-35,-71,-1
-25,-48,-16
-9,-39,-30
18,-23,-28
29,-15,-26
29,24,-11
23,42,5
14,49,20
-21,24,-6
-34,8,-23
-29,5,-16
-30,-6,-16
-19,-6,-16
2,17,-26
24,25,-20
28,20,-7
35,31,7
22,31,12
-10,15,2
-37,-8,1
-38,-26,-12
-30,-21,-28
-9,0,-34
8,21,-29
20,30,-25
22,39,-5
15,17,19
-3,-4,33
0,-7,39
1,-6,38
-15,-17,22
-43,-24,4
-52,-27,-14
-41,-26,-15
0,-9,0
28,27,2
23,58,-11
7,45,-7
-2,42,5
-13,10,19
-39,-35,14
-52,-45,-9
-47,-48,-7
-41,-53,-14
-18,-38,-21
-4,7,-14
14,12,-1
7,-7,8
8,-11,12
-6,-5,10
-39,-16,-5
-60,-8,-16
-80,-3,-18
-85,-2,-15
-53,3,-16
-14,21,-30
18,32,-32
30,23,-26
10,4,-13
-8,2,5
-12,-15,42
-38,-28,40
-22,-47,15
-25,-49,1
-5,-33,-3
13,-20,0
16,6,8
13,1,8
6,-11,8
-8,-21,18
-32,-39,17
-43,-57,15
-61,-41,12
-58,-31,-6
-31,-15,0
-3,5,-4
17,15,4
25,11,3
8,-8,0
7,-37,5
8,-62,17
-18,-71,15
-31,-59,4
-9,-36,-9
0,14,-9
12,65,-3
26,87,6
21,101,37
11,104,46
0,91,46
-3,43,71
-62,10,81
-109,-15,89
-144,-27,74
-164,-32,65
-151,-36,63
-124,-43,71
-105,-42,74
-117,-44,69
-128,-48,78
-122,-71,58
-82,-93,29
-44,-132,7
-36,-172,-18
-33,-203,-53
-17,-205,-84
20,-180,-90
57,-145,-92
74,-112,-100
81,-86,-98
89,-74,-81
84,-69,-58
72,-63,-36
58,-41,-28
47,-21,-30
47,-7,-33
58,36,-47
57,72,-52
73,88,-61
89,91,-47
74,88,-35
44,90,-22
31,66,-7
18,29,11
7,2,9
3,-15,-16
27,3,-48
49,5,-56
61,25,-48
66,52,-33
75,76,-14
67,82,-3
56,72,-6
21,52,10
-10,34,14
-21,21,3
-6,15,-27
13,6,-25
32,6,-25
50,27,-24
49,38,-9
42,37,13
41,36,25
48,44,29
34,18,32
-11,-19,36
-25,-9,38
-22,4,13
-23,-2,-11
-32,2,-8
-31,24,-24
0,32,-4
0,32,6
-4,28,1
-5,8,-4
3,-7,-4
-34,-20,-5
-49,-38,-16
-32,-53,-23
-17,-28,-35
15,9,-36
39,24,-26
43,48,-1
42,43,12
29,33,17
19,4,25
14,-26,22
-3,-34,-9
-10,-42,-25
-23,-13,-29
15,2,-11
31,1,-6
31,3,5
22,11,18
27,21,37
2,6,30
-28,-20,17
-26,-31,18
-12,-36,9
-2,-31,0
1,-14,-17
20,1,-35
38,26,-30
35,35,-18
33,24,-19
23,18,-18
16,5,3
-8,-13,18
-32,-27,23
-32,-21,30
-21,-12,12
-12,-4,-5
-21,-17,-2
-17,-12,-2
-3,6,-3
15,40,3
22,54,5
41,75,7
41,58,24
18,32,15
4,27,-5
-6,3,-4
-11,-7,1
-21,-48,-3
-26,-52,-7
-24,-51,0
-5,-42,-9
8,-4,-31
13,14,-40
14,23,-26
22,18,-19
19,9,-5
17,4,2
1,10,18
-21,-7,33
-50,-28,35
-69,-31,10
-79,-32,2
-76,-34,-12
-61,-20,-34
-43,-5,-39
-32,2,-40
-15,0,-36
14,24,-26
35,33,-21
42,36,-7
43,30,0
33,35,20
5,43,58
-1,-8,17
-33,-33,-3
-56,-37,-1
-40,-24,-24
-30,-13,-26
-5,5,6
9,3,9
6,2,3
-9,-7,6
-41,-19,9
-47,-33,16
-36,-38,8
-31,-42,-3
-3,-30,-29
18,12,-43
33,30,-38
48,38,-36
55,43,-37
47,27,-25
32,13,0
12,-22,16
9,-33,21
-4,-23,-1
2,-16,-19
25,-12,-33
45,10,-44
65,38,-44
69,22,-27
51,-6,-5
52,-35,14
33,-54,19
-18,-51,6
-42,-59,0
-33,-53,-4
-18,-35,-11
-5,-15,-5
14,-6,-21
23,0,-34
39,10,-29
38,-15,-6
10,-26,10
-23,-29,5
-44,-29,3
-48,-38,-7
-32,-55,-12
-11,-50,-21
18,-25,-37
45,1,-38
47,10,-31
27,19,-9
-1,5,-9
-20,-14,-1
-24,-54,10
-17,-69,1
-10,-56,-34
-13,-28,-45
12,-6,-47
34,15,-34
12,-3,-21
-10,1,2
-12,-4,13
-10,-20,12
-35,-38,-3
-44,-40,-11
-25,-36,-25
-9,-19,-20
0,4,-20
12,24,-30
27,28,-24
24,44,-15
17,40,19
3,7,26
-19,-15,13
-30,-20,-3
-35,-22,-10
-34,-25,-13
-2,-22,-19
20,-7,-33
28,9,-37
38,17,-35
40,10,-37
38,9,-27
39,16,-14
98,-24,13
10,-54,19
-32,-74,-2
-36,-55,-25
-18,-25,-34
4,0,-31
24,16,-31
30,28,-12
31,33,3
16,31,21
8,19,31
-7,13,34
-8,2,25
-11,-10,26
-15,-8,7
-16,-12,-2
-16,-16,-18
-24,-16,-31
-23,-26,-24
-21,-4,-20
-22,6,-17
-7,15,-13
23,4,-5
42,14,-2
27,25,15
19,29,22
5,17,23
-8,1,17
-17,-32,7
-20,-45,3
-35,-59,-12
-42,-43,-24
-25,-22,-21
-17,-19,-29
-15,-17,-31
-10,-3,-26
7,25,-9
22,40,-11
22,34,-18
20,24,-6
12,22,13
2,3,3
-7,-15,2
-10,-22,-1
-34,-32,-2
-57,-37,-16
-42,-15,-20
-33,-4,-20
-9,14,-30
3,22,-33
26,8,-13
29,32,-22
29,41,-25
-2,8,5
-24,-5,13
-16,-10,1
8,-5,-6
20,11,1
32,22,12
36,11,14
55,5,15
57,-7,21
19,-19,12
-8,-23,10
-20,-39,14
-24,-44,21
-15,-44,23
-15,-51,8
-20,-13,-1
-8,7,3
8,17,0
-1,22,-7
-9,13,12
-23,-17,8
-29,-23,-8
-31,-40,-24
-44,-62,-51
-47,-48,-62
-35,-25,-39
0,0,-23
25,12,-12
18,8,-8
18,-6,20
5,-3,6
-14,-13,-7
-27,-39,-8
-31,-31,-6
-28,-9,-3
-26,4,3
0,38,-8
30,60,-20
47,51,-23
46,42,-10
47,25,3
57,6,5
34,-9,16
4,-17,26
-19,-43,25
-32,-66,16
-37,-61,-3
-38,-55,-20
-23,-21,-26
1,1,-31
20,24,-16
30,36,-16
35,31,-4
36,28,2
43,11,20
38,13,26
29,2,23
23,-3,11
19,-35,-13
-1,-55,-9
-17,-58,-9
-33,-54,-16
-39,-49,-19
-36,-29,-19
1,-13,-18
35,9,-16
49,-2,-3
44,45,3
25,80,9
12,97,21
6,87,41
7,79,49
-3,68,55
-26,62,49
-31,51,59
-31,44,61
-42,42,56
-51,51,41
-53,66,43
-51,69,35
-56,84,30
-63,88,31
-57,84,54
-52,84,73
-66,80,78
-81,65,99
-92,40,105
-126,21,109
-179,-52,87
-206,-105,70
-199,-159,48
-186,-175,36
-141,-159,8
-114,-144,-25
-65,-116,-38
110,27,-48
107,35,-45
95,34,-39
88,30,-40
64,26,-37
42,16,-19
36,4,-3
31,-6,-1
29,-11,-1
20,-13,-11
24,-8,-23
52,14,-29
70,34,-20
78,40,-4
67,38,3
62,33,15
47,38,27
27,19,31
18,9,32
12,-24,25
-2,-51,17
-5,-66,10
9,-57,-2
11,-33,-25
6,-16,-23
23,16,-33
30,40,-29
43,49,-25
49,48,-8
50,40,-8
51,28,-8
42,4,-20
13,-17,-25
-13,-27,-23
-27,-25,-27
-29,-10,-27
-10,3,-28
4,3,-34
-13,5,-23
31,6,-16
40,9,-18
26,24,-9
29,26,3
30,25,3
11,-1,3
0,-15,6
-18,-21,17
-22,-22,9
-23,-21,5
-28,-10,-5
-26,-1,-16
-21,-1,-31
-17,-3,-48
-17,-4,-53
-8,-4,-50
8,-1,-21
12,16,0
14,23,9
7,23,14
6,10,9
-21,-32,20
-32,-48,13
-39,-44,11
-39,-40,10
-54,-34,7
-57,-26,-17
-25,-13,-20
15,19,-20
42,40,-16
41,20,19
22,2,32
3,-6,36
-7,-20,42
-7,-32,55
-10,-36,42
-17,-27,13
-16,-28,-3
-9,-28,-17
8,-10,-27
42,7,-34
57,12,-26
49,18,8
23,-5,30
-23,-18,45
-37,-27,35
-29,-17,24
-23,-13,6
-30,-10,-2
-33,-10,-21
-21,-3,-28
29,28,-34
33,49,-29
20,41,-28
21,34,-15
40,9,5
20,-20,18
-17,-28,25
-48,-33,20
-47,-10,23
-11,19,23
10,29,7
23,22,3
13,17,14
0,16,27
-12,-4,42
-27,-26,20
-51,-47,14
-50,-47,15
-63,-59,-2
-65,-62,-17
-42,-34,-23
-14,-3,-13
18,29,4
21,18,8
11,-2,12
14,-1,27
-1,-29,10
-22,-38,-14
-29,-36,-41
-37,-41,-53
-26,-25,-42
-1,6,-25
27,7,13
47,-6,39
48,-4,38
40,12,15
32,9,25
23,-1,40
6,-22,22
-3,-19,3
12,-15,-19
27,-15,-31
45,0,-17
63,36,-11
70,66,-7
57,63,-4
52,35,-11
44,28,-9
33,6,-9
28,-5,-24
18,-16,-38
13,-24,-59
9,-8,-66
7,15,-59
21,52,-47
18,61,-44
11,58,-26
3,52,-12
-10,14,-2
-12,-28,-8
-12,-38,-2
-6,-35,-16
0,-26,-33
17,1,-31
25,15,-20
28,13,-18
13,13,3
-2,-5,13
-5,-47,3
-7,-52,-16
-15,-63,-32
-5,-50,-24
-2,-29,-30
21,-23,-47
41,-3,-22
38,15,3
30,26,20
28,20,20
20,-9,12
6,-24,7
-9,-36,-7
-10,-49,-28
-10,-37,-23
-7,-17,-37
2,5,-38
19,7,-31
33,26,-6
40,41,4
12,26,18
-14,-6,38
-25,-29,34
-36,-56,15
-22,-78,-13
-3,-55,-40
11,-33,-40
32,1,-40
47,23,-30
39,28,-12
18,27,-8
6,28,4
-14,2,4
-48,-24,5
-42,-34,11
-41,-27,-1
-32,-13,-17
-16,-4,-6
24,18,-5
40,34,8
34,41,8
37,49,8
34,39,16
15,16,15
-4,-14,0
-22,-34,-18
-34,-41,-29
-20,-27,-23
2,10,-11
24,32,-8
18,32,0
-19,24,24
-30,11,32
-19,92,28
-30,7,14
-31,-30,-14
-14,-28,-11
-4,-26,-18
1,-1,-29
13,34,-10
20,33,22
21,21,43
4,13,33
-12,-6,16
-15,-22,14
-15,-37,6
-11,-48,3
-14,-49,9
7,-31,-10
12,2,-8
13,14,-3
30,7,-1
44,-2,9
9,-9,13
-24,-20,11
-31,-43,14
-38,-42,12
-28,-30,-10
-18,-18,-39
-14,-16,-51
-1,0,-29
19,24,-2
44,35,17
45,42,17
28,33,20
4,25,11
-18,6,-1
-25,-13,0
-13,-27,-10
-21,-39,-9
-23,-43,-8
-11,-52,-29
12,-114,-31
19,-33,-31
24,18,-20
21,31,14
12,35,39
10,11,37
2,-4,23
-8,-4,12
-26,-2,-3
-25,6,-15
-7,37,-8
12,66,-6
15,55,-1
8,41,15
-12,25,19
-13,4,26
-17,-15,2
-21,-27,-15
-18,-42,-20
-3,-31,-28
3,-11,-36
5,7,-30
19,16,-21
41,10,-8
42,1,9
13,-11,36
-21,-41,35
-45,-64,21
-55,-67,7
-50,-56,4
-30,-52,0
-19,-25,-12
-5,0,-6
8,0,-95
64,15,-24
35,16,8
11,6,23
-22,0,20
-33,-19,17
-33,-17,7
-26,-31,0
-23,-25,0
-3,-3,-4
14,14,-21
13,36,-20
17,47,3
9,45,10
3,18,11
-26,-9,17
-32,-21,18
-20,-24,17
-6,-16,6
0,2,-2
20,19,-21
27,32,-45
32,41,-19
32,32,12
30,36,15
16,10,15
8,-39,23
-4,-50,30
-18,-37,11
-21,-26,-16
-18,-17,-8
16,15,-1
52,31,-7
62,27,-22
54,22,-12
33,-5,-3
-13,-6,15
-28,-10,35
-30,32,39
-16,46,34
-2,63,33
16,93,44
26,114,64
5,137,91
-20,141,123
-48,119,132
-81,87,114
-107,47,93
-138,15,84
-171,2,92
-178,2,90
-180,-14,97
-174,-21,112
-163,-22,113
-142,-33,105
-96,-80,54
-58,-120,-11
-40,-160,-41
-44,-204,-40
-41,-213,-57
-35,-186,-89
-26,-156,-122
22,-122,-129
43,-77,-113
71,-53,-101
102,-33,-78
107,-41,-64
108,-40,-37
103,-12,-23
80,10,-25
60,11,-36
52,17,-32
55,42,-28
62,59,-34
87,60,-35
101,62,-23
102,69,-16
83,75,-8
61,62,0
30,39,0
8,15,-9
7,-1,-30
9,9,-37
6,11,-25
11,12,-17
35,22,-10
69,35,-12
75,21,2
53,4,10
45,5,17
39,6,20
8,-29,17
-3,-44,17
-5,-33,3
-18,-18,-3
-23,-6,3
-1,17,18
26,42,23
26,44,23
24,42,24
9,11,27
0,-14,34
-14,-32,30
-17,-36,15
-21,-35,-4
-15,-18,-13
-11,2,-7
-7,14,-24
12,22,-30
30,43,-27
23,60,-13
22,62,9
23,59,18
9,37,21
-15,-12,24
-23,-32,18
-32,-40,13
-19,-26,-3
9,-1,-15
42,25,-16
47,50,-17
36,50,-5
29,36,14
7,21,13
-3,14,12
-33,-15,10
-56,-54,2
-72,-59,9
-70,-41,17
-58,-17,-10
9,20,-31
53,45,-29
55,38,-28
55,26,-6
49,41,27
26,38,31
2,10,22
-20,-14,20
-39,-32,24
-33,-37,18
-33,-25,10
-30,-13,-3
-15,-52,-35
-8,-15,-48
14,21,-18
23,34,2
23,19,17
17,6,35
-29,-13,30
-38,-24,10
-39,-27,1
-33,-23,-2
-8,1,-17
15,19,-8
27,15,-4
25,13,6
-12,1,15
-31,-21,21
-46,-19,33
-67,-7,33
-68,-25,13
-30,-25,-1
-19,-16,-12
-17,-2,-7
7,12,5
11,17,10
8,15,17
9,14,33
-7,-11,42
-30,-50,43
-37,-70,55
-44,-63,15
-53,-51,7
-52,-33,5
-30,0,6
-10,24,3
-5,38,-3
12,24,-13
30,-7,-1
-1,-9,14
-11,-19,15
-22,-42,13
-39,-58,-5
-30,-42,-27
-10,-24,-24
19,23,-9
27,47,7
36,54,12
46,53,29
37,43,30
14,14,17
0,-2,19
-15,-6,30
-25,5,24
-35,20,11
-23,39,1
9,47,-11
27,52,-26
32,38,-2
56,39,13
62,32,27
47,-1,31
27,-25,4
1,-37,-23
-1,-34,-48
18,-29,-48
46,-10,-68
57,20,-78
48,19,-31
8,1,-15
-9,-15,-20
-9,-23,0
-6,-19,8
-20,-14,2
-26,0,-4
-9,6,-1
-3,17,2
16,70,0
36,79,10
58,73,25
52,67,36
26,48,38
-6,20,32
-27,13,15
-30,7,-6
-14,0,-15
-2,-10,-14
22,9,-7
39,37,-14
44,49,-16
37,45,-16
25,45,10
12,30,25
-8,-8,23
-15,-42,19
-15,-41,3
-3,-22,-3
10,5,6
21,23,2
23,40,-4
15,60,-4
18,62,18
17,40,42
13,19,27
-18,-9,10
-55,-27,10
-51,-42,5
-22,-44,-6
5,-47,-21
16,-17,-26
18,27,-13
33,52,17
54,58,20
41,46,27
5,27,39
-14,2,39
-19,-7,36
-21,-1,10
-16,8,-2
30,24,6
47,143,20
32,79,35
16,62,50
13,39,55
-2,6,52
-22,-18,52
-47,-41,48
-46,-40,46
-11,-5,5
11,21,-26
41,39,-35
50,56,-16
40,51,22
30,34,42
11,25,57
-8,3,42
-17,-23,13
-20,-32,-17
-18,-32,-11
-12,-18,-6
10,15,-15
33,60,-24
39,75,-20
24,64,-6
13,28,15
1,12,19
-19,0,17
-27,-5,11
-33,-9,8
-41,-29,4
-46,-44,12
-32,-45,14
-8,-16,15
21,28,12
27,42,25
19,20,30
108,2,51
36,0,51
-9,-19,38
-28,-40,9
-26,-34,-21
-32,-43,-32
-29,-24,-26
9,4,-5
34,41,11
38,53,21
37,34,49
26,22,65
20,15,68
-26,-36,44
-45,-46,28
-43,-45,-6
-6,-19,-23
28,-2,-16
33,8,-8
37,30,-16
35,46,-12
54,41,6
55,19,23
17,-3,15
-15,-26,4
-23,-45,4
-13,-51,0
-15,-54,-1
-3,-18,-2
11,36,11
20,70,23
33,63,31
40,37,37
23,-2,42
1,-25,53
-8,-27,65
-21,-21,45
-26,-34,2
-17,-22,-23
0,20,-24
20,43,-5
33,61,21
33,51,39
17,55,59
2,24,64
-16,0,48
-37,-16,22
-46,-3,40
-35,14,26
-8,24,17
25,60,16
49,79,18
63,65,31
51,57,38
27,57,19
-6,-8,5
-20,-49,-1
-34,-55,10
-41,-38,11
-34,-12,-3
-25,11,-20
-8,38,-38
12,34,-31
33,17,-18
35,27,17
30,24,42
21,-12,33
11,-46,25
-3,-45,26
-26,-41,8
-12,-27,-4
21,-3,6
34,10,5
40,25,13
27,37,19
21,18,37
11,-8,43
-4,-7,26
16,-13,23
23,-32,16
37,-20,2
61,-1,-9
67,19,-16
78,35,-26
83,49,-20
65,49,-9
33,26,4
12,-11,14
-11,-32,19
-8,-25,5
15,-9,-9
31,8,-17
46,28,-21
43,43,-7
36,44,16
22,30,41
16,1,37
0,-14,30
-15,3,27
-15,3,29
-19,-6,25
-3,21,22
14,54,15
45,99,17
60,100,28
42,100,54
18,104,80
-5,92,97
-18,68,95
-22,35,91
-40,19,79
-72,20,82
-86,2,71
-81,11,71
-83,34,76
-112,9,79
-134,-11,79
-159,-53,76
-173,-114,73
-156,-161,51
-118,-188,8
-78,-196,-33
-43,-198,-56
-7,-189,-80
18,-169,-79
43,-133,-71
54,-98,-71
66,-85,-51
74,-67,-25
82,-42,-12
85,-41,-24
85,-33,-22
81,14,-6
81,48,-31
104,100,-19
140,122,-11
150,121,10
155,93,30
143,74,43
91,67,61
48,63,71
44,56,48
57,56,23
73,85,15
71,87,24
77,90,31
96,101,33
120,102,44
123,90,52
119,85,61
91,71,59
53,48,46
38,25,39
27,17,21
26,8,11
39,8,2
56,35,9
89,57,20
110,52,31
98,46,33
85,47,49
78,43,58
60,38,66
36,19,77
24,5,47
18,7,35
43,8,42
61,24,44
67,43,46
76,77,47
91,93,47
88,89,60
64,68,-19
45,39,49
43,15,77
35,-14,75
12,-37,69
2,-33,71
10,-25,75
13,-20,74
21,-10,57
17,0,24
43,32,20
54,53,42
46,61,56
39,58,46
34,43,43
8,22,37
-14,19,11
25,37,2
41,38,13
52,37,18
70,42,36
87,65,30
88,75,21
84,76,19
67,54,17
59,49,28
38,44,59
6,21,66
-1,6,49
-2,11,41
12,23,42
33,28,38
52,34,23
50,45,24
49,58,39
49,55,35
39,58,59
36,25,70
32,8,69
19,5,66
-9,0,61
-36,3,42
-30,20,27
-26,26,19
7,26,10
41,17,6
90,40,19
82,35,21
67,41,35
61,39,47
54,18,63
43,-3,67
31,-3,61
28,10,31
32,25,18
32,31,15
14,45,20
10,49,22
35,41,39
46,32,51
29,30,48
20,28,44
38,10,49
19,-2,53
-15,-6,55
-30,-15,55
-26,-15,41
-23,0,36
-18,6,37
6,17,16
27,38,8
37,51,28
34,58,30
25,60,23
26,70,33
17,61,50
-11,27,57
-22,11,60
-20,-4,46
-14,12,38
-13,16,26
-4,19,18
18,48,3
41,80,-4
49,85,6
65,83,11
68,87,23
62,78,28
53,58,34
47,46,55
30,23,62
29,1,44
2,-3,18
-4,-6,2
5,8,1
18,12,-3
34,18,-18
60,53,-22
62,61,-17
60,62,-14
50,59,-9
56,48,7
56,17,24
51,-7,37
31,-23,51
29,-21,46
26,-23,39
24,-23,35
13,-31,26
16,-32,-4
34,-20,-7
55,19,-11
64,49,-22
57,59,-10
56,54,23
53,46,30
44,29,28
35,13,40
22,11,52
18,15,44
16,4,22
10,-2,11
9,-13,-17
2,-2,-43
13,19,-36
18,28,-65
60,42,-20
62,41,12
63,53,43
55,54,60
20,7,53
-4,-12,57
-14,-18,45
-6,-16,19
6,-4,7
20,2,19
36,33,28
42,42,35
32,42,35
20,43,27
-1,22,27
-10,-2,32
-21,-25,35
-1,-14,28
9,-8,2
25,13,-11
46,20,1
67,38,18
82,51,28
62,22,40
30,6,29
10,5,32
10,8,36
32,3,16
37,4,3
34,22,2
50,47,-5
81,51,5
92,33,27
81,36,39
61,38,44
39,16,46
18,-9,62
9,-8,70
-2,1,46
5,6,35
8,15,18
17,22,10
48,47,17
63,56,27
61,56,30
57,51,36
37,28,42
12,15,36
-2,3,27
-8,-2,36
-9,-10,38
0,-24,30
30,-37,13
44,-31,10
45,8,8
43,26,7
55,57,22
63,80,38
60,88,43
42,77,47
32,68,-45
28,59,18
15,25,37
8,-22,44
2,-34,35
-1,-29,22
3,-20,11
16,-10,-4
36,11,-11
33,29,-6
47,42,17
55,37,27
49,23,44
41,12,48
17,-12,36
-2,-28,25
-22,-27,19
-24,-27,27
-2,10,35
31,34,29
71,57,25
81,74,40
83,65,63
80,58,66
46,51,71
23,41,71
12,26,71
5,18,65
10,1,59
5,-27,33
6,-25,18
18,5,17
28,23,17
54,46,29
52,43,53
44,37,53
48,27,34
44,12,41
33,-3,92
28,-2,49
38,5,18
54,15,2
63,31,8
76,46,14
98,55,43
82,53,48
54,42,49
19,19,52
0,-16,48
10,-45,32
29,-58,16
22,-37,4
16,21,2
65,67,8
92,78,23
87,82,45
64,85,64
61,65,58
39,46,44
3,35,32
-18,38,5
-9,53,5
6,54,15
26,55,11
41,60,29
-43,82,37
26,80,43
145,62,42
108,48,40
76,34,51
40,23,52
3,19,18
-10,5,9
-13,15,9
5,27,-3
38,66,17
51,86,39
49,62,60
44,39,79
12,3,79
-14,-28,69
-26,-30,51
-25,-19,23
-13,-5,17
14,6,11
23,17,-11
17,36,-29
17,41,-10
25,51,23
29,41,41
18,13,42
3,-6,46
-13,-21,31
-22,-7,14
-18,2,10
11,13,5
23,22,18
32,25,23
46,17,20
68,17,32
54,7,44
35,16,58
8,1,53
-9,-22,36
-21,-28,24
-24,-8,13
-17,11,5
10,51,-13
32,64,-10
52,60,11
49,70,37
25,57,55
12,29,44
2,2,42
-21,-14,35
-33,-10,30
-13,2,14
26,8,17
45,35,9
50,45,2
57,34,14
68,29,27
58,35,34
39,30,37
15,15,50
-8,15,50
-9,21,42
-14,46,30
2,81,24
42,126,31
52,163,72
24,181,84
0,176,106
-20,144,121
-38,116,125
-66,82,112
-104,52,96
-109,21,84
-107,-11,94
-122,-35,104
-140,-35,100
-143,-54,96
